"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72530094846","2020-05-15T00:15:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","60","63","0.29","TS:7 +RA:02 BR:1 |RA TS |RA",,,"90",,"FEW:02 6 BKN:07 19 OVC:08 26","29.10","3.00","61","300","33","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET20005/15/20 00:15:02 SPECI KORD 150615Z 30016G29KT 3SM +TSRA BR FEW006 BKN019 OVC026CB 17/16 A2982 RMK AO2 PK WND 26029/0609 WSHFT 0600 LTG DSNT ALQDS OCNL LTGICCC OHD TS OHD MOV NE P0029 T01720156 (SMN)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T00:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","61","63","0.33","TS:7 RA:02 BR:1 |RA TS |RA",,,"93",,"FEW:02 10 SCT:04 26 OVC:08 34","29.10","6.00","62","330","24","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET19905/15/20 00:26:02 SPECI KORD 150626Z 33011G21KT 6SM TSRA BR FEW010 SCT026 OVC034CB 17/16 A2982 RMK AO2 PK WND 26029/0609 WSHFT 0600 LTG DSNT ALQDS OCNL LTGICCC OHD TS OHD MOV NE P0033 T01720161 (SMN)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T00:41:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","61","63","0.38","RA:02 |RA |RA",,,"93",,"FEW:02 26 BKN:07 41 OVC:08 70","29.07","7.00","62","360",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET20205/15/20 00:41:02 SPECI KORD 150641Z 36014KT 7SM RA FEW026 BKN041 OVC070 17/16 A2979 RMK AO2 PK WND 26029/0609 WSHFT 0600 LTG DSNT ALQDS TSE35 OCNL LTGICCC DSNT NE-SE CB DSNT NE-SE P0038 T01720161 (SMN)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","60","62","0.43","RA:02 |RA |RA",,,"93","29.78","FEW:02 60 BKN:07 75 OVC:08 100","29.07","7.00","61","360",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET20905/15/20 00:51:02 METAR KORD 150651Z 36009KT 7SM RA FEW060 BKN075 OVC100 17/16 A2979 RMK AO2 PK WND 26029/0609 WSHFT 0600 LTG DSNT ALQDS TSE35 SLP085 OCNL LTGICCC DSNT NE-SE CB DSNT NE-SE P0043 T01670156 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","60","63","0.09","-RA:02 |RA |RA",,,"90","29.74","OVC:08 100","29.03","10.00","61","020",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/15/20 01:51:02 METAR KORD 150751Z 02014KT 10SM -RA OVC100 17/16 A2975 RMK AO2 SLP071 P0011 T01720156 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","60","63","0.05","-RA:02 |RA |RA","-0.00","3","90","29.76","OVC:08 95","29.05","10.00","61","070",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/15/20 02:51:02 METAR KORD 150851Z 07006KT 10SM -RA OVC095 17/16 A2977 RMK AO2 SLP079 P0005 60059 T01720156 53000 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T03:14:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","60","63","0.01","-RA:02 |RA |RA",,,"90",,"FEW:02 10 SCT:04 85 OVC:08 100","29.06","10.00","61","150",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/15/20 03:14:02 SPECI KORD 150914Z 15011KT 10SM -RA FEW010 SCT085 OVC100 17/16 A2978 RMK AO2 WSHFT 0900 P0001 T01720156 (SMN)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T03:21:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","60","63","0.02","-RA:02 |RA |RA",,,"90",,"FEW:02 6 BKN:07 13 OVC:08 100","29.06","10.00","61","200",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/15/20 03:21:02 SPECI KORD 150921Z 20007KT 10SM -RA FEW006 BKN013 OVC100 17/16 A2978 RMK AO2 WSHFT 0900 P0002 T01720156 (SMN)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T03:33:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","60","63","0.04","RA:02 |RA |RA",,,"90",,"SCT:04 9 BKN:07 26 OVC:08 100","29.05","7.00","61","140",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/15/20 03:33:02 SPECI KORD 150933Z 14008KT 7SM RA SCT009 BKN026 OVC100 17/16 A2977 RMK AO2 WSHFT 0900 P0004 T01720156 (SMN)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","60","63","0.08","RA:02 BR:1 |RA |RA",,,"90","29.78","SCT:04 9 BKN:07 26 OVC:08 50","29.07","5.00","61","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13505/15/20 03:51:02 METAR KORD 150951Z 19004KT 5SM RA BR SCT009 BKN026 OVC050 17/16 A2979 RMK AO2 WSHFT 0900 SLP085 P0008 T01720156 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T04:20:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","60","62","0.01",,,,"93",,"SCT:04 5 BKN:07 32 OVC:08 50","29.08","7.00","61","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/15/20 04:20:02 SPECI KORD 151020Z 19007KT 7SM SCT005 BKN032 OVC050 17/16 A2980 RMK AO2 RAE13 P0001 T01670156 (SMN)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","60","62","T",,,,"93","29.78","FEW:02 5 BKN:07 45 OVC:08 150","29.07","8.00","61","220",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12405/15/20 04:51:02 METAR KORD 151051Z 22005KT 8SM FEW005 BKN045 OVC150 17/16 A2979 RMK AO2 RAE13 SLP085 P0001 T01670156 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","60","63","0.00",,"-0.06","3","90","29.82","SCT:04 5 BKN:07 39 OVC:08 150","29.11","8.00","61","210",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14105/15/20 05:51:02 METAR KORD 151151Z 21006KT 8SM SCT005 BKN039 OVC150 17/16 A2983 RMK AO2 SLP098 60068 70374 T01720156 10172 20167 53019 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T06:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60","63",,,"-0.06","3","90","29.82","5","29.13","7.46","61","210",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272530 12262 82106 10172 20156 39864 40098 53019 60171 91151 333 10228 20167 70950 555 91512=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T06:13:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","60","63",,,,,"90",,"BKN:07 5 OVC:08 34","29.12","10.00","61","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/15/20 06:13:02 SPECI KORD 151213Z 21007KT 10SM BKN005 OVC034 17/16 A2984 RMK AO2 T01720156 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T06:41:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","60","63","0.01","-RA:02 BR:1 |RA |RA",,,"90",,"BKN:07 6 OVC:08 31","29.12","4.00","61","210",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/15/20 06:41:02 SPECI KORD 151241Z 21005KT 4SM -RA BR BKN006 OVC031 17/16 A2984 RMK AO2 RAB30 P0001 T01720156 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T06:49:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","61","63",,"-RA:02 BR:1 |RA |RA",,,"94",,"BKN:07 6 OVC:08 29","29.12","5.00","62","210",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/15/20 06:49:02 SPECI KORD 151249Z 21006KT 5SM -RA BR BKN006 OVC029 17/16 A2984 RMK AO2 RAB30 P0001 FIBI (JR)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","60","63","0.01","-RA:02 BR:1 |RA |RA",,,"90","29.83","BKN:07 6 BKN:07 20 OVC:08 29","29.12","5.00","61","220",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13005/15/20 06:51:02 METAR KORD 151251Z 22006KT 5SM -RA BR BKN006 BKN020 OVC029 17/16 A2984 RMK AO2 RAB30 SLP102 P0001 T01720156 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T07:22:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","60","63","0.01","-RA:02 BR:1 |RA |RA",,,"90",,"OVC:08 6","29.12","3.00","61","230",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/15/20 07:22:02 SPECI KORD 151322Z 23006KT 3SM R10L/5000VP6000FT -RA BR OVC006 17/16 A2984 RMK AO2 P0001 T01720156 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","61","63","0.02","BR:1 ||",,,"93","29.84","BKN:07 6 OVC:08 22","29.13","3.00","62","240",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/15/20 07:51:02 METAR KORD 151351Z 24006KT 3SM BR BKN006 OVC022 17/16 A2985 RMK AO2 RAE32 SLP106 P0001 T01720161 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","61","64","0.00","BR:1 ||","-0.03","1","90","29.85","OVC:08 7","29.14","5.00","62","250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/15/20 08:51:02 METAR KORD 151451Z 25005KT 5SM BR OVC007 18/16 A2986 RMK AO2 SLP108 P0001 60003 T01780161 51010 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T09:42:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","61","65",,,,,"87",,"SCT:04 9 OVC:08 15","29.15","10.00","63","280",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/15/20 09:42:02 SPECI KORD 151542Z 28005KT 10SM SCT009 OVC015 18/16 A2987 RMK AO2 T01830161 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","61","65","0.00",,,,"87","29.86","SCT:04 9 OVC:08 15","29.15","10.00","63","280",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/15/20 09:51:02 METAR KORD 151551Z 28005KT 10SM SCT009 OVC015 18/16 A2987 RMK AO2 SLP111 T01830161 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T10:02:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","61","66",,,,,"84",,"FEW:02 10 SCT:04 17 OVC:08 29","29.15","10.00","63","270",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/15/20 10:02:02 SPECI KORD 151602Z 27007KT 10SM FEW010 SCT017 OVC029 19/16 A2987 RMK AO2 T01890161 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T10:49:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","59","70",,,,,"69",,"FEW:02 13 BKN:07 18 OVC:08 150","29.18","10.00","63","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/15/20 10:49:02 SPECI KORD 151649Z 30005KT 10SM FEW013 BKN018 OVC150 21/15 A2990 RMK AO2 FIBI (JR)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","60","70","0.00",,,,"71","29.89","FEW:02 13 BKN:07 18 OVC:08 150","29.18","10.00","64","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/15/20 10:51:02 METAR KORD 151651Z 30005KT 10SM FEW013 BKN018 OVC150 21/16 A2990 RMK AO2 SLP122 T02110156 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T11:39:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","58","73",,,,,"59",,"BKN:07 29 OVC:08 250","29.18","10.00","64","310",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/15/20 11:39:02 SPECI KORD 151739Z 31006KT 10SM BKN029 OVC250 23/14 A2990 RMK AO2 T02280144 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","58","72","0.00",,"-0.04","0","61","29.89","BKN:07 29 OVC:08 250","29.18","10.00","64","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12905/15/20 11:51:02 METAR KORD 151751Z 30005KT 10SM BKN029 OVC250 22/14 A2990 RMK AO2 SLP121 60003 T02220144 10228 20172 50013 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T12:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58","72",,,"0.04","9","61","29.89","26","29.20","9.94","64","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672530 12566 83005 10222 20144 39887 40121 50013 69981 91751 333 10228 20167 555 91518=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T12:22:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","58","75",,,,,"55",,"BKN:07 36 BKN:07 250","29.18","10.00","65","340",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/15/20 12:22:02 SPECI KORD 151822Z 34005KT 10SM BKN036 BKN250 24/14 A2990 RMK AO2 T02390144 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","57","75","0.00",,,,"54","29.88","SCT:04 39 SCT:04 150 BKN:07 250","29.18","10.00","64","310",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/15/20 12:51:02 METAR KORD 151851Z 31006KT 10SM SCT039 SCT150 BKN250 24/14 A2990 RMK AO2 SLP120 T02390139 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","56","76","0.00",,,,"50","29.89","SCT:04 45 BKN:07 250","29.18","10.00","64","350",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/15/20 13:51:02 METAR KORD 151951Z 35004KT 10SM SCT045 BKN250 24/13 A2990 RMK AO2 SLP122 T02440133 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","51","77","0.00",,"-0.01","3","40","29.89","SCT:04 55 BKN:07 250","29.18","10.00","62","290",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/15/20 14:51:02 METAR KORD 152051Z 29009KT 10SM SCT055 BKN250 25/11 A2990 RMK AO2 SLP123 T02500106 53002 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","52","77","0.00",,,,"42","29.89","SCT:04 55 BKN:07 250","29.19","10.00","62","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/15/20 15:51:02 METAR KORD 152151Z 27008KT 10SM SCT055 BKN250 25/11 A2991 RMK AO2 SLP123 T02500111 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","53","76","0.00",,,,"45","29.90","SCT:04 55 BKN:07 250","29.19","10.00","62","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/15/20 16:51:02 METAR KORD 152251Z 28004KT 10SM SCT055 BKN250 24/12 A2991 RMK AO2 SLP126 T02440117 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","53","75","0.00",,"-0.01","3","46","29.91","FEW:02 55 SCT:04 70 BKN:07 250","29.20","10.00","62","310",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13005/15/20 17:51:02 METAR KORD 152351Z 31004KT 10SM FEW055 SCT070 BKN250 24/12 A2992 RMK AO2 SLP128 T02390117 10261 20222 53005 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T18:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53","75",,,"-0.01","3","46","29.91","57","29.22","9.94","62","310",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072530 32766 63104 10239 20117 39894 40128 53005 92351 333 10261 20167 555 91600=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","56","70","0.00",,,,"61","29.93","FEW:02 60 BKN:07 250","29.22","10.00","62","100",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/15/20 18:51:01 METAR KORD 160051Z 10006KT 10SM FEW060 BKN250 21/13 A2994 RMK AO2 SLP137 T02110133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","54","66","0.00",,,,"65","29.96","FEW:02 60 BKN:07 250","29.25","10.00","59","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/15/20 19:51:01 METAR KORD 160151Z 09005KT 10SM FEW060 BKN250 19/12 A2997 RMK AO2 SLP145 T01890122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","53","64","0.00",,"-0.09","3","68","30.00","FEW:02 60 BKN:07 250","29.29","10.00","58","050",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/15/20 20:51:01 METAR KORD 160251Z 05012KT 10SM FEW060 BKN250 18/12 A3001 RMK AO2 SLP160 T01780117 53029","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","54","58","0.00",,,,"87","30.02","FEW:02 50 BKN:07 250","29.30","10.00","56","050",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/15/20 21:51:02 METAR KORD 160351Z 05011KT 10SM FEW050 BKN250 14/12 A3002 RMK AO2 SLP165 T01440122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","52","56","0.00",,,,"87","30.03","SCT:04 40 BKN:07 250","29.31","10.00","54","020",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/15/20 22:51:02 METAR KORD 160451Z 02009KT 10SM SCT040 BKN250 13/11 A3003 RMK AO2 SLP168 T01330111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-15T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","47","54","0.00",,"-0.03","1","77","30.03","FEW:02 40 BKN:07 250","29.32","10.00","50","030",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/15/20 23:51:02 METAR KORD 160551Z 03008KT 10SM FEW040 BKN250 12/08 A3004 RMK AO2 SLP171 T01220083 10239 20122 402610122 51010","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
