"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72306013722","2020-05-21T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","60","62","0.01","-RA:02 BR:1 |RA |RA",,,"93","30.12","BKN:07 7 OVC:08 12","29.66","1.50","61","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13205/21/20 08:51:02 METAR KRDU 211351Z 09010KT 1 1/2SM -RA BR BKN007 OVC012 17/16 A3013 RMK AO2 SFC VIS 5 SLP200 P0001 T01670156 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T09:49:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","61","63",,"-RA:02 BR:1 |RA |RA",,,"94",,"BKN:07 8 OVC:08 13","29.66","6.00","62","080","18","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/21/20 09:49:02 SPECI KRDU 211449Z 08011G16KT 6SM -RA BR BKN008 OVC013 17/16 A3013 RMK AO2 P0000 FIBI (KAH)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","61","63","T","-RA:02 BR:1 |RA |RA","-0.03","1","93","30.13","BKN:07 8 OVC:08 13","29.66","6.00","62","080","18","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13305/21/20 09:51:02 METAR KRDU 211451Z 08012G16KT 6SM -RA BR BKN008 OVC013 17/16 A3013 RMK AO2 SLP202 P0000 60001 T01720161 51011 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","62","64","T","-RA:02 BR:1 |RA |RA",,,"93","30.12","BKN:07 8 OVC:08 13","29.65","3.00","63","080","22","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/21/20 10:51:02 METAR KRDU 211551Z 08010G19KT 3SM -RA BR BKN008 OVC013 18/17 A3012 RMK AO2 SLP199 P0000 T01780167 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","63","64","0.01","-RA:02 BR:1 |RA |RA",,,"96","30.10","BKN:07 7 OVC:08 12","29.64","3.00","63","070",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/21/20 11:51:02 METAR KRDU 211651Z 07011KT 3SM -RA BR BKN007 OVC012 18/17 A3011 RMK AO2 SFC VIS 5 SLP193 P0001 T01780172 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T12:21:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","64","65","0.01","-RA:02 BR:1 |RA |RA",,,"97",,"BKN:07 6 OVC:08 15","29.64","2.00","64","080","21","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12405/21/20 12:21:02 SPECI KRDU 211721Z 08013G18KT 2SM -RA BR BKN006 OVC015 18/18 A3011 RMK AO2 TWR VIS 3 P0001 T01830178 (KAH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","64","66","0.02","-RA:02 BR:1 |RA |RA","+0.03","8","93","30.09","BKN:07 7 OVC:08 15","29.63","3.00","65","080","21","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15505/21/20 12:51:02 METAR KRDU 211751Z 08011G18KT 3SM -RA BR BKN007 OVC015 19/18 A3010 RMK AO2 SFC VIS 4 SLP190 P0002 60004 T01890178 10189 20161 58011 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64","66",,"||RA","+0.03","8","93","30.09","8","29.64","2.98","65","080",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10472306 11348 80811 10189 20178 30037 40190 58011 60011 761// 91751 333 10189 20144 91018 96010 555 92118=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T13:36:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","65","67","T","-DZ:01 BR:1 |DZ |DZ",,,"93",,"BKN:07 8 OVC:08 14","29.63","2.50","66","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13605/21/20 13:36:02 SPECI KRDU 211836Z 09010KT 2 1/2SM -DZ BR BKN008 OVC014 19/18 A3010 RMK AO2 TWR VIS 3 RAE30DZB30 P0000 T01940183 (KAH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","65","66","T","-DZ:01 BR:1 |DZ |DZ",,,"96","30.09","BKN:07 8 OVC:08 14","29.63","2.00","65","090","21","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13205/21/20 13:51:02 METAR KRDU 211851Z 09014G18KT 2SM -DZ BR BKN008 OVC014 19/18 A3010 RMK AO2 RAE30DZB30 SLP190 P0000 T01890183 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","65","66","T","-DZ:01 BR:1 |DZ |DZ",,,"96","30.07","BKN:07 7 OVC:08 14","29.61","2.00","65","080",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/21/20 14:51:02 METAR KRDU 211951Z 08010KT 2SM -DZ BR BKN007 OVC014 19/18 A3008 RMK AO2 SLP184 P0000 T01890183 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T15:31:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","65","66","T","BR:1 ||",,,"96",,"OVC:08 5","29.61","4.00","65","090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/21/20 15:31:02 SPECI KRDU 212031Z 09007KT 4SM BR OVC005 19/18 A3008 RMK AO2 DZE31 P0000 T01890183 (JBA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","65","66","T","-DZ:01 BR:1 |DZ |DZ","+0.02","8","96","30.07","OVC:08 5","29.61","3.00","65","090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13205/21/20 15:51:02 METAR KRDU 212051Z 09009KT 3SM -DZ BR OVC005 19/18 A3008 RMK AO2 DZE31B41 SLP183 P0000 60000 T01890183 58007 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T15:58:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","65","66","T","-DZ:01 BR:1 |DZ |DZ",,,"96",,"OVC:08 5","29.61","2.00","65","090",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/21/20 15:58:02 SPECI KRDU 212058Z 09008KT 2SM -DZ BR OVC005 19/18 A3008 RMK AO2 P0000 T01890183 (JBA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T16:14:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","65","66","T","BR:1 ||",,,"96",,"OVC:08 5","29.60","3.00","65","080",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/21/20 16:14:02 SPECI KRDU 212114Z 08008KT 3SM BR OVC005 19/18 A3007 RMK AO2 DZE14 P0000 T01890183 (JBA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T16:35:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","65","66","T","BR:1 ||",,,"96",,"OVC:08 4","29.59","3.00","65","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/21/20 16:35:02 SPECI KRDU 212135Z 09010KT 3SM BR OVC004 19/18 A3006 RMK AO2 DZE14 P0000 T01890183 (JBA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T16:49:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","64","66",,"-RA:02 BR:1 |RA |RA",,,"94",,"OVC:08 4","29.59","2.50","65","090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/21/20 16:49:02 SPECI KRDU 212149Z 09009KT 2 1/2SM -RA BR OVC004 19/18 A3006 RMK AO2 DZE14RAB47 P0001 FIBI (JBA)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","65","66","0.02","-RA:02 BR:1 |RA |RA",,,"96","30.05","OVC:08 4","29.59","2.50","65","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/21/20 16:51:02 METAR KRDU 212151Z 09010KT 2 1/2SM -RA BR OVC004 19/18 A3006 RMK AO2 DZE14RAB47 SLP176 P0001 T01890183 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T17:31:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","67","0.12","RA:02 BR:1 |RA |RA",,,"97",,"BKN:07 4 BKN:07 9 OVC:08 50","29.58","3.00","66","070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/21/20 17:31:02 SPECI KRDU 212231Z 07007KT 3SM RA BR BKN004 BKN009 OVC050 19/19 A3005 RMK AO2 P0012 T01940189 (JBA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T17:43:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","66","67","0.12","-RA:02 BR:1 |RA |RA",,,"97",,"BKN:07 6 OVC:08 50","29.57","6.00","66","090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/21/20 17:43:02 SPECI KRDU 212243Z 09009KT 6SM -RA BR BKN006 OVC050 19/19 A3004 RMK AO2 P0012 T01940189 (JBA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","66","67","0.11","-RA:02 |RA |RA",,,"97","30.03","OVC:08 6","29.57","8.00","66","080",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/21/20 17:51:02 METAR KRDU 212251Z 08009KT 8SM -RA OVC006 19/19 A3004 RMK AO2 SLP170 P0012 T01940189 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T18:05:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","66","67","T","-RA:02 BR:1 |RA |RA",,,"97",,"OVC:08 4","29.57","3.00","66","080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/21/20 18:05:02 SPECI KRDU 212305Z 08007KT 3SM -RA BR OVC004 19/19 A3004 RMK AO2 P0000 T01940189 (JBA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T18:40:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","67","T","-DZ:01 BR:1 |DZ |DZ",,,"97",,"OVC:08 4","29.58","2.00","66","090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/21/20 18:40:02 SPECI KRDU 212340Z 09007KT 2SM -DZ BR OVC004 19/19 A3005 RMK AO2 RAE16DZB16 P0000 T01940189 (JBA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","67","T","BR:1 ||","+0.03","5","97","30.04","OVC:08 4","29.58","2.50","66","080",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14905/21/20 18:51:02 METAR KRDU 212351Z 08006KT 2 1/2SM BR OVC004 19/19 A3005 RMK AO2 RAE16DZB16E44 SLP173 P0000 60013 T01940189 10194 20189 55009 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","67",,,"+0.03","5","97","30.04","5","29.59","2.49","66","080",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272306 11240 80806 10194 20189 30020 40173 55009 60031 710// 92351 333 10194 20150 555 92200=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T19:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","67","T","|RA |",,,"97",,,,"1.00",,"080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET05805/21/20 19:26:01 SPECI KRDU 220026Z 08007KT 1SM RVRNO RMK","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T19:38:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","67","0.06","RA:02 BR:1 |RA |RA",,,"97",,"BKN:07 4 OVC:08 7","29.58","1.50","66","070",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/21/20 19:38:01 SPECI KRDU 220038Z 07005KT 1 1/2SM RA BR BKN004 OVC007 19/19 A3005 RMK AO2 RAB26 P0006 T01940189","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T19:49:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","66",,"BR:1 ||",,,"100",,"BKN:07 4 OVC:08 34","29.58","5.00","66","080",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/21/20 19:49:03 SPECI KRDU 220049Z 08006KT 5SM BR BKN004 OVC034 19/19 A3005 RMK AO2 RAB26E46 P0013 FIBI (JBA)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","67","0.13","BR:1 ||",,,"97","30.04","BKN:07 4 OVC:08 34","29.58","5.00","66","090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/21/20 19:51:01 METAR KRDU 220051Z 09007KT 5SM BR BKN004 OVC034 19/19 A3005 RMK AO2 RAB26E46 SLP174 P0013 T01940189","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T20:07:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","68",,"BR:1 ||",,,"93",,"BKN:07 6 BKN:07 17 OVC:08 47","29.58","5.00","67","080",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10205/21/20 20:07:01 SPECI KRDU 220107Z 08008KT 5SM BR BKN006 BKN017 OVC047 20/19 A3005 RMK AO2 T02000189","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T20:27:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","68","0.01","-RA:02 BR:1 |RA |RA",,,"93",,"SCT:04 6 BKN:07 49 OVC:08 80","29.58","6.00","67","110",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/21/20 20:27:01 SPECI KRDU 220127Z 11009KT 6SM -RA BR SCT006 BKN049 OVC080 20/19 A3005 RMK AO2 RAB20 P0001 T02000189","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","68","0.03","|RA |RA",,,"93","30.04","FEW:02 6 BKN:07 65 BKN:07 100","29.58","6.00","67","100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/21/20 20:51:01 METAR KRDU 220151Z 10008KT 6SM -RA BR FEW006 BKN065 BKN100 20/19 A3005 RMK AO2 RAB20 SLP173 P0003 T02000189","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T21:32:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","67","68","T",,,,"96",,"BKN:07 6 BKN:07 18 OVC:08 65","29.58","10.00","67","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/21/20 21:32:01 SPECI KRDU 220232Z 13006KT 10SM BKN006 BKN018 OVC065 20/19 A3005 RMK AO2 RAE32 P0000 T02000194","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","67","69","T",,"+0.00","8","93","30.04","BKN:07 6 BKN:07 24 OVC:08 34","29.58","10.00","68","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/21/20 21:51:01 METAR KRDU 220251Z 11007KT 10SM BKN006 BKN024 OVC034 21/19 A3005 RMK AO2 RAE32 SLP172 P0000 60016 T02060194 58001","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T22:11:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","68","69",,,,,"96",,"SCT:04 6 BKN:07 20 OVC:08 40","29.59","10.00","68","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/21/20 22:11:01 SPECI KRDU 220311Z 12006KT 10SM SCT006 BKN020 OVC040 21/20 A3006 RMK AO2 OCNL LTG DSNT NE T02060200","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T22:33:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","68","69",,,,,"96",,"SCT:04 6 BKN:07 13 OVC:08 60","29.59","10.00","68","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/21/20 22:33:02 SPECI KRDU 220333Z 13005KT 10SM SCT006 BKN013 OVC060 21/20 A3006 RMK AO2 OCNL LTG DSNT W T02060200","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","68","69","0.00",,,,"96","30.05","SCT:04 6 BKN:07 25 OVC:08 60","29.59","8.00","68","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/21/20 22:51:02 METAR KRDU 220351Z 11007KT 8SM SCT006 BKN025 OVC060 21/20 A3006 RMK AO2 SLP176 OCNL LTG DSNT W-NW T02060200","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","68","69","T",,,,"96","30.04","FEW:02 4 BKN:07 13 OVC:08 40","29.58","8.00","68","200",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/21/20 23:51:02 METAR KRDU 220451Z 20005KT 8SM FEW004 BKN013 OVC040 21/20 A3005 RMK AO2 RAB21E34 SLP172 P0000 T02060200 402110150","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2020-05-21T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"63","65","95","30.07","29.60","63","12.0","0","-4.4","0","70","59","080","30","0.67","0","0.0","080","20","RA DZ BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD78024 HR PRECIPITATION (IN): 0.67 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 59AVERAGE STATION PRESSURE:29.605 MINIMUM SEA LEVEL PRESSURE:30.03 TIME OF OCCURRENCE:1914 PEAK WIND SPEED (MPH): 30 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG): 80 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):12.0 24 HR AVG TEMP (F): 65DEPART FROM NORMAL: -4  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):67  LATEST NIGHT MIN TEMP(1900-0800 LST):58 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.02 0.01 T    0.11 0.17 T    0.03 T    0.01 T    T    0.01 0.02 T    T    T    0.02 0.11 T    0.13 0.03 T    0.00 T","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0505","1919",,"2009-07-08"
"72306013722","2020-05-22T00:16:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","68","69",,,,,"96",,"BKN:07 8 BKN:07 15 BKN:07 50","29.57","7.00","68","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/22/20 00:16:02 SPECI KRDU 220516Z 18003KT 7SM BKN008 BKN015 BKN050 21/20 A3004 RMK AO2 T02060200 (AWB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
